ID,H1,H2,H3,H4,H5,H6,H7,H8,H9,N2,N3,N4,N5,N6,N7,N8,N9,N10,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,C1,C2,C3,C4,C5,C6,C7,C8,C9,Sexo,,,
1166,1,1,1.00,3,1,5,12,57,12,29,16,97,2,0,2,5,1,4,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,
1167,1,1,1.00,1,1,5,97,27,12,30,8,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1168,1,2,1.00,0,0,1,12,23,13,24,12,97,0,1,4,5,1,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,,,
1169,1,1,1.00,0,1,5,12,38,16,64,12,97,1,0,3,5,1,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1170,1,2,1.00,2,2,3,12,28,14,40,12,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1171,1,2,1.00,3,0,3,6,52,13,51,12,97,0,2,2,4,1,3,5,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,
1172,1,2,1.00,4,2,5,98,52,11,54,98,97,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1173,1,2,1.00,1,0,4,12,39,12,30,12,97,0,1,3,5,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1174,1,2,1.00,2,1,4,8,41,14,42,9,11,1,0,4,5,1,3,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2,,,
1175,1,2,1.00,4,2,2,14,55,14,50,12,14,1,0,4,5,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1176,1,1,1.00,2,1,7,4,36,18,64,12,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1177,1,2,1.00,1,0,7,8,33,14,43,11,97,0,1,5,4,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1178,1,1,1.00,2,1,1,12,67,13,46,8,12,2,0,4,5,1,2,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,,,
1179,1,2,1.00,2,1,1,12,48,13,46,12,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1180,1,1,1.00,1,0,4,14,20,12,40,12,11,0,1,1,4,5,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1181,1,2,1.00,3,1,8,13,38,16,49,13,18,2,0,2,5,4,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1182,1,2,1.00,5,2,9,98,68,7,25,98,97,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1183,1,2,1.00,4,0,3,12,41,12,60,12,12,0,8,3,5,2,4,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,,,
1184,1,2,1.00,0,1,7,8,25,16,24,12,14,2,0,1,5,3,2,4,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,,,
1185,1,2,1.00,4,2,4,6,49,11,0,8,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1186,1,1,1.00,4,0,0,97,57,12,42,98,13,0,1,2,5,4,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,
1187,1,1,1.00,3,1,2,8,44,13,33,8,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1188,1,3,1.00,4,0,9,3,73,8,30,7,97,0,2,4,5,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1189,1,1,1.00,8,2,9,98,72,5,0,98,97,8,0,4,5,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1190,1,1,1.00,2,0,4,12,27,14,40,12,12,0,2,3,5,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1191,1,2,1.00,4,1,3,98,60,9,45,98,10,2,0,4,5,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1192,1,2,1.00,0,1,2,10,21,13,48,97,97,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1193,1,3,1.00,2,0,3,8,55,14,36,8,97,0,2,2,5,1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,2,,,
1194,1,1,1.00,1,0,1,19,29,16,52,16,14,0,1,4,5,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,,,
1195,1,2,1.00,1,2,3,8,38,14,46,8,12,2,0,4,5,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1196,1,2,1.00,0,2,10,2,54,18,51,8,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1197,1,2,1.00,3,0,10,8,79,8,40,8,97,0,2,1,5,4,3,2,2,2,9,2,2,9,2,2,2,9,9,9,9,9,9,9,9,9,1,,,
1198,1,2,1.00,3,2,4,6,53,9,44,8,12,1,0,1,5,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1199,1,1,1.00,0,1,6,12,27,14,35,12,97,2,0,5,1,2,3,4,1,2,2,2,2,9,9,9,2,2,2,2,2,2,9,9,9,9,1,,,
1200,1,3,1.00,5,2,1,12,59,13,32,14,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1201,1,1,1.00,1,0,5,99,32,10,68,99,14,0,1,1,5,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1202,1,2,1.00,0,2,1,16,20,12,0,14,97,2,0,3,5,4,2,1,2,2,2,2,2,9,9,9,2,9,9,9,9,9,9,9,9,9,1,,,
1203,1,1,1.00,1,1,4,0,87,14,64,98,97,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1204,1,2,1.00,1,0,3,12,31,17,34,12,16,0,1,3,5,1,4,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,,,
1205,1,1,1.00,0,2,5,0,82,12,51,0,12,1,0,3,5,1,2,4,2,2,2,2,2,1,9,9,1,9,9,9,9,9,9,9,9,9,2,,,
1206,1,1,1.00,3,1,3,98,78,16,66,8,97,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1207,1,1,1.00,1,0,3,8,83,16,64,0,97,0,1,1,5,2,3,4,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,
1208,1,2,1.00,2,0,2,8,29,12,27,13,97,0,1,4,5,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1209,1,2,1.00,0,2,7,8,66,12,40,8,97,2,0,5,3,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1210,1,2,1.00,0,2,1,14,22,12,48,14,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1211,1,2,1.00,1,0,1,98,89,13,69,98,97,0,8,4,3,1,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1212,1,1,1.00,3,2,2,12,42,12,38,13,10,2,0,4,5,1,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,,,
1213,1,2,1.00,2,2,4,12,39,14,38,16,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1214,1,2,1.00,2,0,2,14,32,18,61,12,97,0,1,3,5,1,2,4,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,,,
1215,1,2,1.00,3,2,5,8,51,12,40,10,12,1,0,2,5,4,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1216,1,1,1.00,2,2,4,16,30,16,47,18,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1217,1,2,1.00,1,0,4,7,37,16,49,12,14,0,1,1,5,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1218,1,1,1.00,3,2,15,97,69,12,30,7,12,2,0,1,5,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1219,1,2,1.00,3,8,4,9,78,12,0,9,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1220,1,2,1.00,4,2,1,99,51,8,32,99,97,1,0,2,5,1,4,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,,,
1221,1,2,1.00,0,2,2,9,42,12,33,12,13,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1222,1,2,1.00,1,0,1,98,75,12,31,8,97,0,2,1,5,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1223,1,2,1.00,7,1,4,99,56,8,40,99,12,2,0,4,3,2,5,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,,,
1224,1,2,1.00,2,1,3,11,29,11,23,12,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1225,1,3,1.00,0,0,0,97,72,14,46,5,97,0,2,4,5,1,2,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,
1226,1,1,1.00,0,1,0,12,26,16,60,12,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1227,1,2,1.00,0,2,1,97,30,13,35,12,97,1,0,4,5,1,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,,,
1228,1,1,1.00,2,1,4,98,76,14,47,8,97,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1229,1,2,1.00,0,0,2,97,24,16,66,18,97,0,2,4,5,1,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1230,1,1,1.00,2,0,3,9,33,12,35,99,12,0,2,3,5,1,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1231,1,1,1.00,3,2,1,5,66,12,32,8,97,2,0,3,5,2,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1232,1,3,1.00,3,2,4,8,67,13,47,8,97,2,0,4,5,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1233,1,2,1.00,4,0,3,8,65,11,33,8,8,0,1,2,5,1,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1234,1,2,1.00,2,2,8,8,59,12,36,8,98,1,0,1,3,5,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1235,1,2,1.00,0,2,0,8,20,8,28,10,97,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1236,1,2,1.00,2,0,3,97,85,8,42,0,97,0,2,1,5,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1237,1,1,1.00,4,2,4,97,39,14,40,12,11,2,0,3,5,1,2,4,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,,,
1238,1,1,1.00,4,1,5,99,32,7,0,97,97,1,0,3,5,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1239,1,2,1.00,5,2,1,9,63,12,42,98,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1240,1,1,1.00,4,0,10,8,35,12,40,12,12,0,1,5,4,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1241,1,3,1.00,3,3,11,8,77,8,32,8,97,1,0,1,4,5,3,2,1,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,1,,,
1242,1,1,1.00,0,0,2,16,21,12,24,13,97,0,1,2,5,1,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1243,1,2,1.00,3,2,1,12,45,14,0,12,16,2,0,4,5,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1244,1,2,1.00,0,1,1,14,22,15,21,12,97,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1245,1,2,1.00,2,0,4,97,34,16,59,13,16,0,1,4,5,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1246,1,1,1.00,2,2,5,19,66,14,46,16,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1247,1,1,1.00,2,0,2,16,26,14,32,12,13,0,1,4,5,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1248,1,3,1.00,2,3,9,12,32,12,62,12,12,1,0,1,2,4,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1249,1,2,1.00,4,0,2,8,39,13,41,11,97,0,1,5,4,2,3,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,,,
1250,1,2,1.00,1,2,1,8,74,12,36,8,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1251,1,2,1.00,7,0,2,8,61,12,34,14,97,0,1,4,5,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,
1252,1,2,1.00,2,2,1,8,35,13,47,14,15,2,0,4,5,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,,,
1253,1,1,1.00,2,1,2,97,26,14,23,8,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1254,1,1,1.00,7,0,5,8,51,12,51,16,13,0,1,5,4,1,3,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,,,
1255,1,1,1.00,2,0,8,12,45,12,24,12,11,0,1,1,5,4,2,3,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,,,
1256,1,2,1.00,2,0,0,97,24,13,34,12,13,0,2,4,5,2,3,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,,,
1257,1,3,1.00,3,1,8,8,73,16,64,8,97,2,0,2,5,1,3,4,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,,,
1258,1,2,1.00,1,2,4,8,87,8,0,8,97,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1259,1,2,1.00,3,0,2,97,41,12,25,98,12,0,8,1,4,3,2,5,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,,,
1260,1,3,1.00,2,2,3,9,37,12,28,11,11,1,0,3,5,1,2,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,,,
1261,1,2,1.00,0,2,3,12,29,9,36,12,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1262,1,2,1.00,1,0,11,98,48,12,33,98,12,0,1,5,4,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,
1263,1,1,1.00,4,2,2,98,58,13,40,98,97,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1264,1,2,1.00,2,0,2,14,63,12,63,14,12,0,2,9,9,9,9,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1265,1,2,1.00,3,1,3,8,73,10,35,97,97,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1266,1,1,1.00,6,0,4,98,54,9,42,99,97,0,1,4,5,1,2,3,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,
1267,1,3,1.00,0,2,1,99,22,9,31,99,97,1,0,4,5,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,,,
1268,1,2,1.00,2,0,2,7,45,12,36,8,12,0,1,2,5,1,4,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1269,2,2,1.00,1,2,3,98,23,12,0,16,97,1,0,2,5,1,3,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,
1270,1,2,1.00,0,2,4,8,88,13,0,8,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1271,1,1,1.00,1,0,1,12,36,14,66,11,12,0,1,3,5,2,4,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,,,
1272,1,1,1.00,2,1,1,12,39,16,45,12,16,1,0,4,5,1,3,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,,,
1273,1,2,1.00,1,2,7,8,23,12,40,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1274,1,2,1.00,1,0,3,12,49,16,40,12,12,0,1,5,4,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1275,1,2,1.00,5,2,4,8,71,8,30,8,12,2,0,1,5,2,3,4,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,,,
1276,2,1,2.00,8,1,9,98,82,7,36,98,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1277,1,1,2.00,1,0,2,8,41,12,51,12,97,0,1,2,5,1,3,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,
1278,1,2,2.00,3,2,5,99,68,12,28,98,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1279,1,2,2.00,2,1,11,9,60,10,28,10,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1280,1,2,2.00,3,0,4,97,47,16,51,16,97,0,1,3,5,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1281,1,2,2.00,4,2,5,98,60,9,37,6,5,2,0,1,5,4,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1282,1,2,2.00,1,2,6,3,41,12,0,12,10,2,0,2,5,3,1,4,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,
1283,1,3,2.00,5,1,1,9,55,12,33,12,97,2,0,4,5,2,1,3,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,,,
1284,1,2,2.00,2,1,5,98,27,9,36,10,97,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1285,1,1,2.00,2,1,9,6,48,15,40,8,14,1,0,1,5,2,4,3,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,,,
1286,1,2,2.00,0,0,2,97,79,8,36,98,97,0,2,1,5,2,3,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,
1287,2,3,2.00,0,2,6,4,61,12,29,9,97,1,0,1,5,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1288,1,2,2.00,4,2,4,98,52,13,47,9,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1289,1,2,2.00,1,2,3,8,36,12,50,12,8,2,0,5,4,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1290,2,3,2.00,0,3,7,97,21,12,28,11,97,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1291,2,1,2.00,0,1,11,3,33,16,43,7,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1292,2,2,2.00,2,1,6,98,41,12,29,7,97,1,0,2,5,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1293,1,1,2.00,4,1,3,9,43,16,51,10,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1294,1,2,2.00,2,0,7,98,39,7,28,5,97,0,1,4,5,1,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1295,1,3,2.00,3,2,1,12,43,12,33,8,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1296,1,1,2.00,5,2,3,5,60,13,51,9,14,1,0,4,5,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1297,1,2,2.00,4,2,4,7,50,16,65,8,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1298,1,2,2.00,1,2,2,16,43,18,74,12,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1299,1,2,2.00,1,0,2,12,49,17,44,12,12,0,1,2,5,4,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,,,,
1300,1,2,2.00,2,1,6,12,63,20,74,8,18,1,0,2,4,5,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,
1301,1,1,2.00,3,0,6,97,74,12,44,12,14,0,1,9,9,9,9,9,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,,,,
1302,1,2,2.00,2,2,3,14,34,12,44,10,12,2,0,5,4,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,
1303,2,2,2.00,1,1,3,12,39,14,64,12,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1304,1,2,2.00,1,0,2,10,34,12,52,12,97,0,1,2,5,3,4,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1305,1,2,2.00,0,2,2,13,22,15,0,12,97,8,0,1,5,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1306,1,2,2.00,1,1,6,20,49,20,64,20,97,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1307,2,3,2.00,7,2,1,98,36,9,20,98,97,2,0,1,5,4,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,,,
1308,2,2,2.00,0,2,5,97,28,12,21,11,97,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1309,1,1,2.00,0,1,0,12,65,16,45,14,97,1,0,4,5,2,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,,,
1310,1,2,2.00,2,2,4,14,28,12,30,11,12,1,0,5,4,1,2,3,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,,,
1311,1,2,2.00,0,0,6,4,65,11,0,7,97,0,2,1,5,3,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,
1312,1,2,3.00,0,2,0,16,22,12,49,11,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1313,1,1,3.00,3,0,99,99,59,13,49,99,12,0,1,4,5,1,3,2,1,1,2,2,2,2,2,2,1,9,9,9,9,9,9,9,9,9,1,,,
1314,1,2,3.00,5,2,3,3,79,6,49,3,3,1,0,1,4,2,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1315,1,1,3.00,3,1,2,6,33,12,44,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1316,1,2,3.00,2,0,1,15,41,12,34,12,15,0,1,4,5,1,2,3,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,,,
1317,1,2,3.00,0,2,3,11,35,12,29,14,14,1,0,3,5,4,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,,,
1318,1,1,3.00,0,1,4,99,58,15,42,12,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1319,1,1,3.00,2,1,5,8,32,12,36,8,97,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1320,1,1,3.00,1,1,6,14,32,12,46,12,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1321,1,2,3.00,2,2,6,7,26,12,28,11,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,
1322,1,1,3.00,3,0,3,98,58,12,31,99,12,0,1,2,4,5,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,
1323,1,1,3.00,0,2,1,12,21,12,41,16,97,1,0,2,5,1,3,4,2,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,9,9,1,,,
1324,1,1,3.00,3,1,14,8,63,10,40,8,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1325,1,2,3.00,3,0,8,97,37,9,22,98,14,0,1,2,5,1,3,4,1,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,2,,,
1326,1,1,3.00,0,2,3,6,32,12,36,11,12,2,0,2,3,5,4,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,,,
1327,1,2,3.00,3,1,8,12,45,8,39,97,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1328,1,2,3.00,1,0,1,12,36,14,49,14,13,0,1,2,5,3,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,
1329,1,2,3.00,4,2,3,19,28,12,54,16,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
1330,1,1,3.00,2,0,2,14,43,14,49,11,97,0,2,5,3,1,2,4,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,,,
